issue_id,title,description,issue_type,status,priority,assignee,team,story_points,dependencies,updated_at
ISS-22131,Docker executor truncates task's output when the task is killed.,,task,todo,medium,Dev_2,devops,3,,2026-02-20
ISS-22132,Update isolator prepare function to use ContainerLaunchInfo,,task,in_progress,medium,Dev_1,ml_team,3,ISS-21058,2026-02-21
ISS-22133,Tests for quota with implicit roles.,,task,in_progress,medium,Dev_2,frontend,3,ISS-15611,2026-02-22
ISS-22134,Mesos command task doesn't support volumes with image,,task,in_progress,medium,Dev_2,devops,3,,2026-02-13
ISS-22135,Design doc for simple appc image discovery,,task,todo,medium,Dev_1,devops,3,ISS-16774,2026-02-22
ISS-22136,Correctly handle disk quota usage when volumes are bind mounted into the container.,,task,done,medium,Dev_3,ml_team,3,,2026-02-15
ISS-22137,Draft design doc for multi-role frameworks,,task,todo,medium,Dev_4,ml_team,3,,2026-02-16
ISS-22138,fs::enter(rootfs) does not work if 'rootfs' is read only.,,task,todo,medium,Dev_4,backend,3,,2026-02-21
ISS-22139,Report volume usage through ResourceStatistics.,,task,in_progress,medium,Dev_2,devops,3,,2026-02-22
ISS-22140,Add docker URI fetcher plugin based on curl.,,story,in_progress,medium,Dev_4,backend,3,,2026-02-28
ISS-22141,Protobuf parse should support parsing JSON object containing JSON Null.,,task,todo,medium,Dev_2,frontend,3,ISS-2427,2026-02-27
ISS-22142,Sync up configuration.md and flags.cpp,,task,in_progress,medium,Dev_2,ml_team,3,ISS-18627,2026-02-17
ISS-22143,Add AuthN and AuthZ to maintenance endpoints.,,story,todo,medium,Dev_5,backend,3,,2026-02-20
ISS-22144,"Change documentation links to ""*.md""",,task,todo,medium,Dev_4,frontend,3,ISS-20623,2026-02-20
ISS-22145,Accepting an inverse offer prints misleading logs,,task,todo,medium,Dev_5,backend,3,,2026-02-19
ISS-22146,hdfs operations fail due to prepended / on path for non-hdfs hadoop clients.,,task,todo,medium,Dev_5,ml_team,3,,2026-02-13
ISS-22147,Reliably report executor terminations to framework schedulers.,,task,done,medium,Dev_1,frontend,3,ISS-8313,2026-02-22
ISS-22148,Protobuf parse should pass error messages when parsing nested JSON.,,task,todo,medium,Dev_3,frontend,3,,2026-02-18
ISS-22149,Publish Quota Documentation,,task,done,medium,Dev_2,ml_team,3,,2026-02-15
ISS-22150,"Expand the ""Getting Started"" installation instructions",,task,in_progress,medium,Dev_3,devops,3,,2026-02-13
ISS-22151,Support get non-default weights by /weights,,task,todo,medium,Dev_2,backend,3,ISS-3026,2026-02-28
ISS-22152,PersistentVolumeTest.BadACLNoPrincipal is flaky,,task,todo,medium,Dev_2,frontend,3,,2026-02-25
ISS-22153,"Implement a simple Windows version of dirent.hpp, for compatibility.",,story,todo,medium,Dev_2,devops,3,,2026-02-27
ISS-22154,GMock warning in ReservationTest.ACLMultipleOperations,,task,in_progress,medium,Dev_3,frontend,3,ISS-16289,2026-02-27
ISS-22155,Add parameters to apply patches quiet,,story,todo,medium,Dev_5,frontend,3,,2026-02-19
ISS-22156,Create utilities for common shell commands used. ,,task,todo,medium,Dev_1,backend,3,,2026-02-15
ISS-22157,Refactor Appc provisioner tests  ,,task,todo,medium,Dev_3,ml_team,3,,2026-02-18
ISS-22158,Document supported file types for archive extraction by fetcher,,task,done,medium,Dev_2,ml_team,3,ISS-3807,2026-02-20
ISS-22159,SlaveTest.LaunchTaskInfoWithContainerInfo cannot be execute in isolation,,task,done,medium,Dev_2,devops,3,ISS-0028,2026-02-23
ISS-22160,Allow operators to assign net_cls major handles to mesos agents,,task,done,medium,Dev_1,backend,3,,2026-02-18
ISS-22161,Implement a network-handle manager for net_cls cgroup subsystem,,story,done,medium,Dev_5,backend,3,ISS-13057,2026-02-18
ISS-22162,"GMock warning in HookTest.VerifySlaveRunTaskHook, HookTest.VerifySlaveTaskStatusDecorator",,task,in_progress,medium,Dev_1,backend,3,,2026-02-28
ISS-22163,GMock warning in SlaveTest.ContainerUpdatedBeforeTaskReachesExecutor,,task,done,medium,Dev_2,backend,3,ISS-21491,2026-02-22
ISS-22164,GMock warning in RoleTest.ImplicitRoleStaticReservation,,task,todo,medium,Dev_5,ml_team,3,ISS-6700,2026-02-16
ISS-22165,GMock warning in DockerContainerizerTest.ROOT_DOCKER_DockerInspectDiscard,,task,done,medium,Dev_5,frontend,3,,2026-02-24
ISS-22166,GMock warning on `offerRescinded` in `ReservationTest` fixture,,task,done,medium,Dev_4,frontend,3,,2026-02-24
ISS-22167,Create common tar/untar utility function.,,task,done,medium,Dev_5,backend,3,,2026-02-28
ISS-22168,Limit the number of processes created by libprocess,,task,done,medium,Dev_2,backend,3,,2026-02-18
ISS-22169,Expose net_cls network handles in agent's state endpoint,,task,todo,medium,Dev_4,backend,3,,2026-02-20
ISS-22170,Formating issues and broken links in documentation.,,task,done,medium,Dev_1,devops,3,,2026-02-23
ISS-22171,Add a roles field to FrameworkInfo,,story,todo,medium,Dev_5,backend,3,,2026-02-16
ISS-22172,Document semantics of `slaveLost`,,task,in_progress,medium,Dev_2,devops,3,,2026-02-25
ISS-22173,Add tracking of the role a Resource was offered for,,story,done,medium,Dev_4,ml_team,3,,2026-02-24
ISS-22174,Add Source to Resource.DiskInfo.,,story,done,medium,Dev_3,frontend,3,,2026-02-15
ISS-22175,Adjust Resource arithmetics for DiskInfo.Source.,,task,todo,medium,Dev_2,backend,3,,2026-02-18
ISS-22176,Design doc for reservation IDs,,task,todo,medium,Dev_2,devops,3,ISS-7961,2026-02-28
ISS-22177,Document units associated with resource types,,task,todo,medium,Dev_1,frontend,3,,2026-02-22
ISS-22178,Improve upgrade compatibility documentation.,,task,done,medium,Dev_3,ml_team,3,,2026-02-20
ISS-22179,Add roles validation code to master,,story,todo,medium,Dev_5,frontend,3,,2026-02-26
ISS-22180,Migrate all existing uses of FrameworkInfo.role to FrameworkInfo.roles,,task,todo,medium,Dev_5,devops,3,,2026-02-18
ISS-22181,Make HierarchicalAllocatorProcess set a Resource's active role during allocation,,task,done,medium,Dev_3,ml_team,3,ISS-2298,2026-02-22
ISS-22182,Add internal migration from role to roles to master,,story,done,medium,Dev_1,backend,3,ISS-12233,2026-02-21
ISS-22183,Support docker runtime configuration env var from image.,,task,done,medium,Dev_4,ml_team,3,,2026-02-21
ISS-22184,Change the `principal` in `ReservationInfo` to optional,,task,in_progress,medium,Dev_4,devops,3,,2026-02-21
ISS-22185,Offers and InverseOffers cannot be accepted in the same ACCEPT call,,task,in_progress,medium,Dev_4,devops,3,ISS-20841,2026-02-18
ISS-22186,Deprecate 'authenticate' master flag in favor of 'authenticate_frameworks' flag,,task,todo,medium,Dev_3,frontend,3,ISS-20236,2026-02-15
ISS-22187,Shared Volumes Design Doc,,task,todo,medium,Dev_3,backend,3,ISS-7129,2026-02-27
ISS-22188,Add persistent volume endpoint tests with no principal,,story,in_progress,medium,Dev_1,frontend,3,,2026-02-24
ISS-22189,Rename ContainerPrepareInfo to ContainerLaunchInfo for isolators.,,task,done,medium,Dev_4,ml_team,3,,2026-02-16
ISS-22190,Draft design document for resource revocability by default.,,task,in_progress,medium,Dev_1,backend,3,,2026-02-13
ISS-22191,Synchronously handle AuthZ errors for the Scheduler endpoint.,,task,done,medium,Dev_1,ml_team,3,,2026-02-15
ISS-22192,Check paths in DiskInfo.Source.Path exist during slave initialization.,,task,done,medium,Dev_4,ml_team,3,,2026-02-23
ISS-22193,Implement stout/os/windows/rmdir.hpp,,story,done,medium,Dev_4,frontend,3,,2026-02-23
ISS-22194,Update filesystem isolators to look for persistent volume directories from the correct location.,,task,done,medium,Dev_5,backend,3,ISS-7124,2026-02-22
ISS-22195,Traverse all roles for quota allocation.,,task,done,medium,Dev_5,backend,3,,2026-02-27
ISS-22196,Create persistent volume directories based on DiskInfo.Source.,,task,done,medium,Dev_1,backend,3,,2026-02-28
ISS-22197,Introduce protobuf for quota set request.,,task,done,medium,Dev_1,devops,3,,2026-02-19
ISS-22198,Implement a callback testing interface for the Executor Library,,story,in_progress,medium,Dev_5,frontend,3,,2026-02-24
ISS-22199,Fix appc CachedImage image validation,,task,done,medium,Dev_3,backend,3,,2026-02-27
ISS-22200,"Document that /reserve, /create-volumes endpoints can return misleading ""success""",,task,todo,medium,Dev_4,backend,3,,2026-02-27
ISS-22201,Update `Master::Http::stateSummary` to use `jsonify`.,,task,done,medium,Dev_5,devops,3,ISS-8183,2026-02-23
ISS-22202,Prevent allocator from crashing on successful recovery.,,task,todo,medium,Dev_1,ml_team,3,ISS-22039,2026-02-14
ISS-22203,Disable the test RegistryClientTest.BadTokenServerAddress.,,story,todo,medium,Dev_5,ml_team,3,,2026-02-28
ISS-22204,"Install 3rdparty package boost, glog, protobuf and picojson when installing Mesos",,task,in_progress,medium,Dev_3,devops,3,,2026-02-15
ISS-22205,Introduce filtering test abstractions for HTTP events to libprocess,,task,in_progress,medium,Dev_4,ml_team,3,,2026-02-13
ISS-22206,Allocate revocable resources beyond quota guarantee.,,task,in_progress,medium,Dev_5,frontend,3,ISS-22878,2026-02-19
ISS-22207,Refactor allocator recovery.,,task,todo,medium,Dev_5,frontend,3,,2026-02-28
ISS-22208,Add 'dependency' message to 'AppcImageManifest' protobuf.,,story,done,medium,Dev_5,ml_team,3,ISS-13407,2026-02-23
ISS-22209,Design doc for reservation labels,,task,done,medium,Dev_1,backend,3,,2026-02-18
ISS-22210,Labels equality behavior is wrong,,task,done,medium,Dev_1,ml_team,3,ISS-0022,2026-02-23
ISS-22211,"Improve documentation around roles, principals, authz, and reservations",,task,done,medium,Dev_1,backend,3,ISS-21140,2026-02-28
ISS-22212,Implement tests for the new Executor library,,story,in_progress,medium,Dev_2,devops,3,ISS-22667,2026-02-25
ISS-22213,Create common sha512 compute utility function.,,task,done,medium,Dev_3,ml_team,3,,2026-02-19
ISS-22214,SegFault on agent during executor startup,,task,in_progress,medium,Dev_4,ml_team,3,ISS-10798,2026-02-23
ISS-22215,Implement AuthN handling on the scheduler library,,story,in_progress,medium,Dev_2,devops,3,,2026-02-15
ISS-22216,Implement `waitpid` in Windows,,story,in_progress,medium,Dev_1,backend,3,,2026-02-25
ISS-22217,Introduce status() interface in `Containerizer`,,task,in_progress,medium,Dev_2,frontend,3,ISS-18417,2026-02-28
ISS-22218,Implement reservation labels,,story,todo,medium,Dev_5,devops,3,,2026-02-23
ISS-22219,ReviewBot seemed to be crashing ReviewBoard server when posting large reviews,,task,done,medium,Dev_3,frontend,3,,2026-02-27
ISS-22220,Enable Framework->Executor message optimization for HTTP API,,task,done,medium,Dev_1,ml_team,3,,2026-02-14
ISS-22221,Implement process querying/counting in Windows,,story,done,medium,Dev_4,devops,3,,2026-02-13
ISS-22222,Enable Executor->Framework message optimization for HTTP API,,task,done,medium,Dev_1,backend,3,ISS-20737,2026-02-22
ISS-22223,"Implement `size`, `usage`, and other disk metrics reporting on Windows.",,story,todo,medium,Dev_5,frontend,3,,2026-02-16
ISS-22224,Add ability to create symlink on Windows,,story,todo,medium,Dev_4,devops,3,,2026-02-17
ISS-22225,"Refactor os.hpp to be less monolithic, and more cross-platform compatible",,task,todo,medium,Dev_1,devops,3,ISS-13087,2026-02-19
ISS-22226,Expose ExecutorInfo and TaskInfo for isolators.,,task,done,medium,Dev_1,backend,3,,2026-02-22
ISS-22227,Hierarchical allocator performance is slow due to Quota,,task,todo,medium,Dev_3,ml_team,3,ISS-19408,2026-02-15
ISS-22228,Delete `os::chown` on Windows,,task,todo,medium,Dev_3,devops,3,ISS-17141,2026-02-19
ISS-22229,The `cgroups/net_cls` isolator needs to expose handles in the ContainerStatus,,task,todo,medium,Dev_3,frontend,3,,2026-02-28
ISS-22230,Get container status information in slave. ,,task,todo,medium,Dev_4,frontend,3,,2026-02-17
ISS-22231,Define a CgroupInfo protobuf to expose cgroup isolator configuration.,,task,done,medium,Dev_3,devops,3,ISS-19525,2026-02-22
ISS-22232,Posix disk isolator should ignore disk quota enforcement for MOUNT type disk resources.,,task,in_progress,medium,Dev_2,devops,3,,2026-02-22
ISS-22233,Docker provisioner store should reuse existing layers in the cache.,,task,in_progress,medium,Dev_2,ml_team,3,,2026-02-26
ISS-22234,Render quota status consistently with other endpoints.,,task,todo,medium,Dev_1,devops,3,,2026-02-19
ISS-22235,Build failure when using gcc-4.9 - signed/unsigned mismatch.,,task,done,medium,Dev_2,devops,3,ISS-11489,2026-02-21
ISS-22236,ContainerLoggerTest.LOGROTATE_RotateInSandbox breaks when running on Centos6.,,task,todo,medium,Dev_4,ml_team,3,,2026-02-15
ISS-22237,Introduce a status() interface for isolators,,task,done,medium,Dev_1,frontend,3,,2026-02-21
ISS-22238,Introduce docker runtime isolator.,,task,todo,medium,Dev_5,frontend,3,,2026-02-24
ISS-22239,Include allocated portion of the reserved resources in the quota role sorter for DRF.,,task,todo,medium,Dev_3,devops,3,,2026-02-15
ISS-22240,Enable benchmark tests in ASF CI,,task,done,medium,Dev_4,backend,3,ISS-21328,2026-02-23
ISS-22241,Update the allocator to not offer unreserved resources beyond quota.,,task,in_progress,medium,Dev_4,devops,3,,2026-02-18
ISS-22242,Account for reserved resources in the quota guarantee check.,,task,done,medium,Dev_4,backend,3,,2026-02-27
ISS-22243,Include the allocated portion of reserved resources in the role sorter for DRF.,,task,todo,medium,Dev_4,backend,3,,2026-02-22
ISS-22244,NetClsIsolatorTest.ROOT_CGROUPS_NetClsIsolate is flaky,,task,in_progress,medium,Dev_3,backend,3,,2026-02-14
ISS-22245,"Add abstractions of ""owned"" and ""shared"" file descriptors to libprocess.",,story,done,medium,Dev_4,devops,3,,2026-02-16
ISS-22246,Document multi-disk support.,,task,in_progress,medium,Dev_5,frontend,3,,2026-02-17
ISS-22247,Exclude paths in Posix disk isolator should be absolute paths.,,task,done,medium,Dev_5,frontend,3,ISS-6921,2026-02-26
ISS-22248,Resources object can be mutated through the public API,,task,in_progress,medium,Dev_4,devops,3,,2026-02-15
ISS-22249,Logrotate ContainerLogger may not handle FD ownership correctly,,task,in_progress,medium,Dev_3,backend,3,ISS-20323,2026-02-20
ISS-22250,NetClsIsolatorTest.ROOT_CGROUPS_NetClsIsolate fails on CentOS 6,,task,todo,medium,Dev_2,ml_team,3,,2026-02-14
ISS-22251,MasterQuotaTest.AvailableResourcesAfterRescinding is flaky.,,task,todo,medium,Dev_5,devops,3,ISS-3013,2026-02-26
ISS-22252,Propose design doc for agent partitioning behavior,,task,done,medium,Dev_5,ml_team,3,,2026-02-19
ISS-22253,Propose design doc for reliable floating point behavior,,task,todo,medium,Dev_2,ml_team,3,ISS-4953,2026-02-17
ISS-22254,Mesos Agents needs to re-resolve hosts in zk string on leader change / failure to connect,,task,done,medium,Dev_1,frontend,3,,2026-02-18
ISS-22255,Reduce the running time of benchmark tests.,,task,done,medium,Dev_1,frontend,3,,2026-02-13
ISS-22256,"Mesos UI shows wrong count for ""started"" tasks",,task,in_progress,medium,Dev_3,ml_team,3,,2026-02-17
ISS-22257,Run benchmark tests in ASF CI,,task,in_progress,medium,Dev_2,frontend,3,,2026-02-28
ISS-22258,Automatically generate command-line flag documentation,,task,todo,medium,Dev_4,ml_team,3,,2026-02-16
ISS-22259,Avoid unnecessary temporary `std::string` constructions and copies in `jsonify`.,,task,todo,medium,Dev_2,devops,3,,2026-02-17
ISS-22260,Investigate test suite crashes after ZK socket disconnections.,,task,done,medium,Dev_5,frontend,3,,2026-02-19
ISS-22261,Separate Appc protobuf messages to its own file.,,task,in_progress,medium,Dev_1,backend,3,ISS-16216,2026-02-13
ISS-22262,DockerFetcherPluginTest.INTERNET_CURL_FetchImage seems flaky.,,task,todo,medium,Dev_3,ml_team,3,,2026-02-23
ISS-22263,Design doc for scheduler HTTP Stream IDs,,task,done,medium,Dev_2,backend,3,,2026-02-15
ISS-22264,Deprecate TASK_STARTING state,,task,todo,medium,Dev_4,backend,3,ISS-11125,2026-02-27
ISS-22265,Fix Appc image caching to share with image fetcher,,task,todo,medium,Dev_4,frontend,3,ISS-10874,2026-02-19
ISS-22266,Rename `examples/event_call_framework.cpp` to `examples/test_http_framework.cpp`,,task,todo,medium,Dev_3,frontend,3,,2026-02-21
ISS-22267,"Add test case for reservations with same role, different principals",,story,in_progress,medium,Dev_3,devops,3,,2026-02-26
ISS-22268,"Introduce a stout helper for ""which""",,task,in_progress,medium,Dev_1,backend,3,,2026-02-28
ISS-22269,`/reserve` and `/create-volumes` endpoints allow operations for any role,,task,todo,medium,Dev_4,ml_team,3,ISS-22102,2026-02-20
ISS-22270,Update Rakefile for mesos site generation,,task,todo,medium,Dev_5,ml_team,3,,2026-02-14
ISS-22271,"state.json serving duplicate ""active"" fields",,task,in_progress,medium,Dev_1,frontend,3,ISS-2993,2026-02-26
ISS-22272,Add common Appc spec utilities.,,story,done,medium,Dev_3,ml_team,3,ISS-9857,2026-02-17
ISS-22273,Use `std::quoted` for strings in error messages,,task,todo,medium,Dev_5,devops,3,,2026-02-21
ISS-22274,Logrotate ContainerLogger should not remove IP from environment.,,task,todo,medium,Dev_2,devops,3,,2026-02-25
ISS-22275,ROOT_DOCKER_DockerHealthyTask is flaky.,,task,done,medium,Dev_2,ml_team,3,,2026-02-17
ISS-22276,Subprocess should be more intelligent about setting/inheriting libprocess environment variables ,,task,done,medium,Dev_4,devops,3,,2026-02-24
ISS-22277,Passing a lambda to dispatch() always matches the template returning void,,task,done,medium,Dev_5,frontend,3,ISS-20289,2026-02-21
ISS-22278,Update vendored ZooKeeper to 3.4.8,,task,in_progress,medium,Dev_4,devops,3,ISS-1430,2026-02-19
ISS-22279,SlaveRecoveryTest/0.CleanupHTTPExecutor is flaky,,task,done,medium,Dev_2,devops,3,,2026-02-19
ISS-22280,Add a stub Nvidia GPU isolator.,,story,in_progress,medium,Dev_3,devops,3,,2026-02-17
ISS-22281,Implement partition tests for the HTTP Scheduler API.,,story,todo,medium,Dev_1,frontend,3,,2026-02-15
ISS-22282,Remove markdown files from doxygen pages,,task,in_progress,medium,Dev_2,backend,3,ISS-15854,2026-02-21
ISS-22283,ContainerLoggerTest.DefaultToSandbox is flaky,,task,todo,medium,Dev_1,backend,3,,2026-02-20
